property_id,name,type,latitude,longitude,source
P002,Amer Road,highway,26.9264931,75.8288233,OpenStreetMap
P002,Ajmer Road,highway,26.8985397,75.7589487,OpenStreetMap
P002,Roshan Hyundai,retail,26.8984121,75.7665765,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,26.883358,75.7262745,OpenStreetMap
P002,Unnamed,highway,26.8862934,75.7322102,OpenStreetMap
P002,Gopalpura Flyover,highway,26.8597189,75.7955609,OpenStreetMap
P002,Tonk Road,highway,26.8692,75.7968405,OpenStreetMap
P002,Badi Chaupar,highway,26.923188,75.8269176,OpenStreetMap
P002,Badi Chaupar,highway,26.9227509,75.8268109,OpenStreetMap
P002,Badi Chaupar,highway,26.9231213,75.8270606,OpenStreetMap
P002,Badi Chaupar,highway,26.9231586,75.8267353,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.9020683,75.78207,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.902091,75.7861808,OpenStreetMap
P002,Unnamed,highway,26.9922266,75.7648846,OpenStreetMap
P002,Reliance Super Market,retail,26.9908023,75.7734906,OpenStreetMap
P002,METRO Supermarket,retail,26.9874403,75.7740647,OpenStreetMap
P002,Crossland Tata Motors,retail,26.9882753,75.7735631,OpenStreetMap
P002,Crossland Ford,retail,26.9881031,75.7741552,OpenStreetMap
P002,Prem Motors (Maruti Suzuki ARENA),retail,26.9842578,75.7746107,OpenStreetMap
P002,Roshan Hyundai,retail,26.9742927,75.7727795,OpenStreetMap
P002,City Plaza Mall,retail,26.9354229,75.7917601,OpenStreetMap
P002,Sansar Chandra Road,highway,26.9261323,75.8081333,OpenStreetMap
P002,Station Road,highway,26.9262629,75.8072494,OpenStreetMap
P002,Station Road,highway,26.9268372,75.8079637,OpenStreetMap
P002,Chhoti Chaupar,highway,26.9245232,75.8187079,OpenStreetMap
P002,Chhoti Chaupar,highway,26.9246849,75.8187473,OpenStreetMap
P002,Chhoti Chaupar,highway,26.9248531,75.8184522,OpenStreetMap
P002,Chhoti Chaupar,highway,26.9246881,75.8181401,OpenStreetMap
P002,Chhoti Chaupar,highway,26.9245084,75.818397,OpenStreetMap
P002,Badi Chaupar,highway,26.9229426,75.8271023,OpenStreetMap
P002,Badi Chaupar,highway,26.9229911,75.8266216,OpenStreetMap
P002,Unnamed,highway,26.9210296,75.8350229,OpenStreetMap
P002,Unnamed,highway,26.9213482,75.8350392,OpenStreetMap
P002,Unnamed,highway,26.9210828,75.8351272,OpenStreetMap
P002,Unnamed,highway,26.9210999,75.8348122,OpenStreetMap
P002,Unnamed,highway,26.9212592,75.8347078,OpenStreetMap
P002,Galta Road,highway,26.9190117,75.8454215,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9368415,75.8475016,OpenStreetMap
P002,Unnamed,food,26.917982,75.7878793,OpenStreetMap
P002,Green Leaf,retail,26.8716651,75.7978379,OpenStreetMap
P002,New Ramgarh Road,highway,26.9461089,75.8400859,OpenStreetMap
P002,Amer Road,highway,26.9547801,75.8431452,OpenStreetMap
P002,Amer Road,highway,26.9785257,75.860766,OpenStreetMap
P002,Amer Road,highway,26.9463207,75.840129,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9728756,75.8691759,OpenStreetMap
P002,Unnamed,retail,26.9419661,75.8481503,OpenStreetMap
P002,Unnamed,retail,26.9421656,75.8482746,OpenStreetMap
P002,Motidungri Marg,highway,26.8866945,75.8025078,OpenStreetMap
P002,Gandhi Marg,highway,26.8862017,75.8051193,OpenStreetMap
P002,Sawai Mansingh Road,highway,26.8927971,75.8068468,OpenStreetMap
P002,Sawai Mansingh Road,highway,26.8867237,75.8023759,OpenStreetMap
P002,Unnamed,highway,26.8866715,75.8024225,OpenStreetMap
P002,Motidungri Marg,highway,26.8829452,75.8007255,OpenStreetMap
P002,JLN Marg,highway,26.8733408,75.8096491,OpenStreetMap
P002,JLN Marg,highway,26.8798204,75.8111933,OpenStreetMap
P002,Jawahar Circle,highway,26.839578,75.8002243,OpenStreetMap
P002,Jawahar Circle,highway,26.8392234,75.8029887,OpenStreetMap
P002,Jawahar Circle,highway,26.8406948,75.8031958,OpenStreetMap
P002,Underpass,highway,26.8442818,75.81801,OpenStreetMap
P002,Unnamed,highway,26.8508616,75.8250429,OpenStreetMap
P002,Unnamed,highway,26.8410343,75.8060568,OpenStreetMap
P002,Unnamed,highway,26.841326,75.8086671,OpenStreetMap
P002,Underpass,highway,26.8433407,75.8168366,OpenStreetMap
P002,Unnamed,highway,26.8425109,75.815409,OpenStreetMap
P002,Unnamed,highway,26.8425085,75.8156474,OpenStreetMap
P002,Underpass,highway,26.8442058,75.8180848,OpenStreetMap
P002,Unnamed,food,26.9237285,75.7623152,OpenStreetMap
P002,Unnamed,highway,26.8826101,75.740998,OpenStreetMap
P002,Ajmer Road,highway,26.8987061,75.7586678,OpenStreetMap
P002,Jhotwara Road,highway,26.9403316,75.7731519,OpenStreetMap
P002,Unnamed,highway,26.9401413,75.7733998,OpenStreetMap
P002,Jawahar Circle,highway,26.8380707,75.8024419,OpenStreetMap
P002,Jawahar Circle,highway,26.8378892,75.8021517,OpenStreetMap
P002,Jawahar Circle,highway,26.8403582,75.8033217,OpenStreetMap
P002,Velocity Yamaha,retail,26.9093545,75.7296152,OpenStreetMap
P002,Calgiri Road,highway,26.855287,75.8224356,OpenStreetMap
P002,Calgiri Road,highway,26.8554052,75.8224278,OpenStreetMap
P002,JLN Marg,highway,26.8669226,75.8078656,OpenStreetMap
P002,Gopalpura Bypass Road,highway,26.8677219,75.8079613,OpenStreetMap
P002,JLN Marg,highway,26.8632537,75.8070584,OpenStreetMap
P002,Sansthan Path,highway,26.8677484,75.8081581,OpenStreetMap
P002,JLN Marg,highway,26.8681777,75.8081972,OpenStreetMap
P002,JLN Marg,highway,26.8708741,75.8088835,OpenStreetMap
P002,JLN Marg,highway,26.8692671,75.8086036,OpenStreetMap
P002,JLN Marg,highway,26.8710947,75.8090549,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.8996664,75.8435429,OpenStreetMap
P002,Shanti Path,highway,26.8823509,75.83247,OpenStreetMap
P002,Shanti Path,highway,26.8827157,75.8320967,OpenStreetMap
P002,Shanti Path,highway,26.8826749,75.8321108,OpenStreetMap
P002,Shanti Path,highway,26.8824547,75.8323819,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.8794081,75.8267682,OpenStreetMap
P002,Bhawani Singh Road,highway,26.8955239,75.8068401,OpenStreetMap
P002,Unnamed,highway,26.9010066,75.8437963,OpenStreetMap
P002,Unnamed,highway,26.9010756,75.8440583,OpenStreetMap
P002,Ajmer Road,highway,26.9145933,75.7944205,OpenStreetMap
P002,Bhaskar Flyover,highway,26.8672343,75.8032475,OpenStreetMap
P002,Saras Parlour,retail,26.8666132,75.801778,OpenStreetMap
P002,Tonk Road Flyover,highway,26.8791239,75.7989229,OpenStreetMap
P002,Tonk Road Flyover,highway,26.8791472,75.7988088,OpenStreetMap
P002,Sawai Mansingh Road,highway,26.9108528,75.8157156,OpenStreetMap
P002,Sawai Jai Singh Circle,highway,26.9260598,75.7923374,OpenStreetMap
P002,Sawai Jai Singh Circle,highway,26.9267231,75.7924522,OpenStreetMap
P002,Unnamed,highway,26.9265969,75.7922544,OpenStreetMap
P002,Sawai Jai Singh Circle,highway,26.9255389,75.7928008,OpenStreetMap
P002,Flyover,highway,26.9435094,75.7653308,OpenStreetMap
P002,Lata Circle,highway,26.9429037,75.7623134,OpenStreetMap
P002,Lata Circle,highway,26.9427818,75.7623301,OpenStreetMap
P002,Unnamed,highway,26.9427758,75.7625473,OpenStreetMap
P002,Jhotwara Road flyover,highway,26.9410928,75.7697352,OpenStreetMap
P002,Jhotwara Road flyover,highway,26.9426881,75.7633086,OpenStreetMap
P002,Kalwad Road,highway,26.9431218,75.7562439,OpenStreetMap
P002,Unnamed,highway,26.9428044,75.760004,OpenStreetMap
P002,Lata Circle,highway,26.9427613,75.7621847,OpenStreetMap
P002,Kalwad Road,highway,26.943619,75.7493751,OpenStreetMap
P002,Kalwad Road,highway,26.9436994,75.7493846,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,26.957925,75.7913765,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,26.9577196,75.7915048,OpenStreetMap
P002,Unnamed,highway,26.9564823,75.7924081,OpenStreetMap
P002,Unnamed,highway,26.957803,75.7916178,OpenStreetMap
P002,Saras Dairy - 11517,retail,26.9012176,75.7807973,OpenStreetMap
P002,Ram Nagar,railway,26.901763,75.7746501,OpenStreetMap
P002,Unnamed,highway,26.8786234,75.7702192,OpenStreetMap
P002,Unnamed,highway,26.878264,75.7709004,OpenStreetMap
P002,Reliance Fresh,retail,26.8738077,75.7770484,OpenStreetMap
P002,Car World,retail,26.8817475,75.7692021,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.9009636,75.7946951,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.9020076,75.7904577,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.9019111,75.7928165,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.9020801,75.7904481,OpenStreetMap
P002,Bais Godam Flyover,highway,26.9022146,75.793083,OpenStreetMap
P002,Unnamed,highway,26.9020433,75.7931387,OpenStreetMap
P002,Unnamed,highway,26.8648386,75.7296137,OpenStreetMap
P002,Vande Mataram Road,highway,26.8412244,75.7468916,OpenStreetMap
P002,Vande Mataram Road,highway,26.8404873,75.7476549,OpenStreetMap
P002,Vande Mataram Road,highway,26.83735,75.749727,OpenStreetMap
P002,Unnamed,highway,26.8340786,75.7523059,OpenStreetMap
P002,Vande Mataram Road,highway,26.8366033,75.7504951,OpenStreetMap
P002,Unnamed,highway,26.8393513,75.7603069,OpenStreetMap
P002,Unnamed,highway,26.844581,75.7636254,OpenStreetMap
P002,Unnamed,highway,26.8426675,75.7622363,OpenStreetMap
P002,Gopalpura Bypass,highway,26.878292,75.7709218,OpenStreetMap
P002,Motidungri Marg,highway,26.8993765,75.8122875,OpenStreetMap
P002,Khatipura Road Flyover,highway,26.942404,75.7633395,OpenStreetMap
P002,Khatipura Road,highway,26.9319446,75.7518055,OpenStreetMap
P002,Khatipura Road Flyover,highway,26.9343245,75.7543496,OpenStreetMap
P002,Khatipura Road,highway,26.9380121,75.7582914,OpenStreetMap
P002,Khatipura Road,highway,26.9319525,75.751871,OpenStreetMap
P002,Unnamed,highway,26.898326,75.8011694,OpenStreetMap
P002,Sawai Mansingh Road,highway,26.895171,75.8088871,OpenStreetMap
P002,Unnamed,highway,26.9007181,75.8441981,OpenStreetMap
P002,Mirza Ismail Road,highway,26.9151138,75.8246366,OpenStreetMap
P002,Unnamed,highway,26.9168414,75.8161665,OpenStreetMap
P002,Sarathi,retail,26.896957,75.7845297,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,26.8482434,75.8552756,OpenStreetMap
P002,Unnamed,highway,26.8696891,75.862096,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9276869,75.8449899,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9229614,75.8469382,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9277072,75.8451093,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9331914,75.8458802,OpenStreetMap
P002,Sirsi Road,highway,26.9236178,75.6914522,OpenStreetMap
P002,Sirsi Road,highway,26.9216759,75.6772667,OpenStreetMap
P002,Vande Mataram Road,highway,26.8648595,75.7294768,OpenStreetMap
P002,Vande Mataram Road,highway,26.8649481,75.7296504,OpenStreetMap
P002,Unnamed,highway,26.8528896,75.8246736,OpenStreetMap
P002,Unnamed,highway,26.849347,75.8260072,OpenStreetMap
P002,Old Agra Jaipur Bikaner Road,highway,26.8902796,75.8722076,OpenStreetMap
P002,Old Agra Jaipur Bikaner Road,highway,26.890236,75.8722423,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,26.9424933,75.7999022,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,26.8817914,75.8685678,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,26.8791238,75.8681179,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,26.8818415,75.8685391,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,26.9542748,75.7936025,OpenStreetMap
P002,Unnamed,highway,26.9388048,75.7859453,OpenStreetMap
P002,Unnamed,highway,26.9708308,75.7525664,OpenStreetMap
P002,Unnamed,highway,26.929185,75.8317608,OpenStreetMap
P002,Flyover,highway,26.9844502,75.7597045,OpenStreetMap
P002,Unnamed,highway,26.9790258,75.755948,OpenStreetMap
P002,Unnamed,highway,26.9915327,75.7644863,OpenStreetMap
P002,Unnamed,highway,26.9790906,75.7558354,OpenStreetMap
P002,Unnamed,highway,26.9147652,75.8202129,OpenStreetMap
P002,Unnamed,highway,26.9157461,75.8203854,OpenStreetMap
P002,Unnamed,highway,26.9159736,75.8204165,OpenStreetMap
P002,Unnamed,highway,26.9385772,75.8017923,OpenStreetMap
P002,Powerhouse Road,highway,26.9360797,75.8031247,OpenStreetMap
P002,Powerhouse Road,highway,26.9370725,75.8026308,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9013413,75.843737,OpenStreetMap
P002,Mirza Ismail Road,highway,26.9152089,75.8246379,OpenStreetMap
P002,Sansar Chandra Road,highway,26.9178545,75.8014022,OpenStreetMap
P002,Amer Road,highway,26.9293911,75.8317728,OpenStreetMap
P002,Unnamed,highway,26.9293813,75.8318161,OpenStreetMap
P002,Sujrapol Bazaar Road,highway,26.9211417,75.8354998,OpenStreetMap
P002,Unnamed,highway,26.9110796,75.8190551,OpenStreetMap
P002,Sujrapol Bazaar Road,highway,26.9210371,75.8354764,OpenStreetMap
P002,Sujrapol Bazaar Road,highway,26.9208509,75.8366132,OpenStreetMap
P002,Galta Road,highway,26.9192377,75.8443968,OpenStreetMap
P002,Galta Road,highway,26.9199501,75.8409125,OpenStreetMap
P002,Galta Road,highway,26.9185595,75.8476397,OpenStreetMap
P002,"Galta Road , JAIPUR",highway,26.9185262,75.8476391,OpenStreetMap
P002,Unnamed,highway,26.9169556,75.8009265,OpenStreetMap
P002,Sardar Patel Road,highway,26.9169851,75.8010247,OpenStreetMap
P002,Unnamed,highway,26.8993487,75.8131319,OpenStreetMap
P002,Unnamed,highway,26.9202604,75.7889358,OpenStreetMap
P002,Unnamed,highway,26.8226648,75.7951819,OpenStreetMap
P002,Unnamed,highway,26.8227533,75.7952657,OpenStreetMap
P002,Sirsi Road,highway,26.9229739,75.7451042,OpenStreetMap
P002,new cafe jagatpura,food,26.8363406,75.8271557,OpenStreetMap
P002,hanuman rastorent,food,26.8357356,75.82805,OpenStreetMap
P002,Unnamed,food,26.8383914,75.8271871,OpenStreetMap
P002,sheter ki thdi,food,26.8396295,75.8248358,OpenStreetMap
P002,Unnamed,food,26.8626392,75.7962873,OpenStreetMap
P002,Unnamed,food,26.8628748,75.7956866,OpenStreetMap
P002,INDIRA RASOI,food,26.8358664,75.8315161,OpenStreetMap
P002,DMart,retail,26.8863607,75.7986306,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,26.8795505,75.7186899,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,26.8785547,75.7167275,OpenStreetMap
P002,Tonk Road,highway,26.8541188,75.7948522,OpenStreetMap
P002,Tonk Road,highway,26.8584523,75.79536,OpenStreetMap
P002,Tonk Road,highway,26.8576811,75.7953739,OpenStreetMap
P002,Unnamed,highway,26.8391734,75.8332364,OpenStreetMap
P002,Unnamed,highway,26.9294193,75.7883088,OpenStreetMap
P002,Unnamed,highway,26.8478365,75.8219908,OpenStreetMap
P002,Unnamed,highway,26.8509322,75.8248464,OpenStreetMap
P002,Unnamed,highway,26.8461684,75.828491,OpenStreetMap
P002,Unnamed,highway,26.8529794,75.8244713,OpenStreetMap
P002,Unnamed,highway,26.8508833,75.8249625,OpenStreetMap
P002,Hilton Exit Flyover Ramp,highway,26.9015062,75.7834931,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.9008832,75.7958685,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.8990725,75.7994899,OpenStreetMap
P002,Unnamed,highway,26.8842503,75.739826,OpenStreetMap
P002,Jawahar Circle,highway,26.8414269,75.802385,OpenStreetMap
P002,B2 Bypass Road,highway,26.8391432,75.7921111,OpenStreetMap
P002,Bikaner - Agra Road,highway,26.8393949,75.7982802,OpenStreetMap
P002,Unnamed,highway,26.8420622,75.7937189,OpenStreetMap
P002,Saras Dairy Booth,retail,26.878604,75.8055596,OpenStreetMap
P002,Tonk Road,highway,26.838868,75.793745,OpenStreetMap
P002,Mansarovar Metro Station,railway,26.8795673,75.7503413,OpenStreetMap
P002,Unnamed,highway,26.9270012,75.8078964,OpenStreetMap
P002,Sawai Mansingh Road,highway,26.8887977,75.8037726,OpenStreetMap
P002,JLN Marg,highway,26.8656646,75.8075429,OpenStreetMap
P002,JLN Marg,highway,26.866472,75.807906,OpenStreetMap
P002,Unnamed,highway,26.923574,75.8239483,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,26.8745878,75.7060756,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,26.8835553,75.7264208,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,26.8786663,75.7166883,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,26.8979592,75.7551548,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,26.8984849,75.7591577,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,26.8985652,75.7626922,OpenStreetMap
P002,Ajmer Road,highway,26.898646,75.762776,OpenStreetMap
P002,Ajmer Road,highway,26.8985065,75.7628024,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.9014544,75.7810475,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.9014689,75.7818108,OpenStreetMap
P002,Unnamed,highway,26.9008208,75.7960839,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.9011984,75.7951747,OpenStreetMap
P002,Elevated Hawa Sadak,highway,26.8993924,75.7988956,OpenStreetMap
P002,Jaipur Road,highway,26.9499094,75.7726401,OpenStreetMap
P002,Unnamed,highway,26.9211874,75.8351568,OpenStreetMap
P002,Galta Road,highway,26.9182344,75.8489399,OpenStreetMap
P002,Unnamed,highway,26.9402178,75.7735723,OpenStreetMap
P002,Meera Marg,highway,26.9280828,75.8052354,OpenStreetMap
P002,Unnamed,highway,26.9236999,75.8033655,OpenStreetMap
P002,Mirza Ismail Road,highway,26.9178664,75.8015094,OpenStreetMap
P002,Sansar Chandra Road,highway,26.9265141,75.8085668,OpenStreetMap
P002,Meera Marg,highway,26.9308797,75.8006199,OpenStreetMap
P002,Unnamed,highway,26.9391975,75.8019431,OpenStreetMap
P002,Kanwatia Circle,highway,26.9453915,75.7983582,OpenStreetMap
P002,Kanwatia Circle,highway,26.945894,75.7981315,OpenStreetMap
P002,Kanwatia Circle,highway,26.9456214,75.798111,OpenStreetMap
P002,Unnamed,highway,26.9596396,75.7870531,OpenStreetMap
P002,Alka Circle,highway,26.9658414,75.7742165,OpenStreetMap
P002,Unnamed,highway,26.9665621,75.7723131,OpenStreetMap
P002,Jaipur Road,highway,26.9687437,75.7725003,OpenStreetMap
P002,Jaipur Road,highway,26.962893,75.7719853,OpenStreetMap
P002,Sikar Road,highway,26.9686329,75.7723001,OpenStreetMap
P002,Sikar Road,highway,26.9625023,75.7717746,OpenStreetMap
P002,Alka Circle,highway,26.9657623,75.7739551,OpenStreetMap
P002,Alka Circle,highway,26.9656192,75.7743334,OpenStreetMap
P002,Unnamed,highway,26.9593592,75.7868377,OpenStreetMap
P002,Unnamed,highway,26.9594254,75.787065,OpenStreetMap
P002,Unnamed,highway,26.939316,75.8014989,OpenStreetMap
P002,Unnamed,highway,26.9384855,75.801096,OpenStreetMap
P002,Meera Marg,highway,26.9309333,75.8004326,OpenStreetMap
P002,Unnamed,highway,26.9258016,75.8077447,OpenStreetMap
P002,Motidungri Marg,highway,26.9138276,75.8165357,OpenStreetMap
P002,Mirza Ismail Road,highway,26.9165378,75.817915,OpenStreetMap
P002,Badi Chaupar,highway,26.922772,75.8269928,OpenStreetMap
P002,Unnamed,highway,26.9292082,75.8317232,OpenStreetMap
P002,Unnamed,highway,26.9228224,75.8266628,OpenStreetMap
P002,Jaipur Road,highway,26.9923707,75.77198,OpenStreetMap
P002,Ganga marg,highway,26.8361595,75.8350924,OpenStreetMap
P002,Ganga marg,highway,26.8362324,75.8347959,OpenStreetMap
P002,Sikar Road,highway,26.9923366,75.771806,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,26.906469,75.8417758,OpenStreetMap
P002,Mirza Ismail Road,highway,26.9204303,75.7941183,OpenStreetMap
P002,Waterworks Road,highway,26.9318859,75.7848104,OpenStreetMap
P002,Unnamed,highway,26.9403753,75.7735802,OpenStreetMap
P002,Kalwad Road,highway,26.9454644,75.7349476,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9489802,75.8566405,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,26.866154,75.7857102,OpenStreetMap
P002,B2 Bypass,highway,26.8398701,75.7768321,OpenStreetMap
P002,NH11,highway,26.8428031,75.766203,OpenStreetMap
P002,Flyover,highway,26.8279898,75.7757597,OpenStreetMap
P002,Flyover,highway,26.8280448,75.7758331,OpenStreetMap
P002,Unnamed,highway,26.8340783,75.7715795,OpenStreetMap
P002,B2 Bypass,highway,26.8394615,75.7678223,OpenStreetMap
P002,B2 Bypass,highway,26.8397307,75.7770431,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,26.8662239,75.785803,OpenStreetMap
P002,Gopalpura Bypass,highway,26.8679106,75.7844819,OpenStreetMap
P002,Gopalpura Bypass,highway,26.867799,75.7843951,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9485346,75.856256,OpenStreetMap
P002,Unnamed,highway,26.94607,75.850403,OpenStreetMap
P002,Unnamed,highway,26.9461167,75.8503195,OpenStreetMap
P002,Unnamed,highway,26.9460348,75.8502549,OpenStreetMap
P002,New Ramgarh Road,highway,26.9459682,75.8400587,OpenStreetMap
P002,Station Road,highway,26.9216748,75.7970004,OpenStreetMap
P002,Station Road,highway,26.9205277,75.7913469,OpenStreetMap
P002,Unnamed,highway,26.9203549,75.7912961,OpenStreetMap
P002,Station Road,highway,26.9205925,75.79334,OpenStreetMap
P002,Gandhi Marg Circle,highway,26.8857077,75.8073445,OpenStreetMap
P002,Unnamed,highway,26.850915,75.8247268,OpenStreetMap
P002,Unnamed,highway,26.8405624,75.8324722,OpenStreetMap
P002,Unnamed,highway,26.8360985,75.8349908,OpenStreetMap
P002,Unnamed,highway,26.8360555,75.8353087,OpenStreetMap
P002,Unnamed,highway,26.8360801,75.8352433,OpenStreetMap
P002,Jagatpura Flyover,highway,26.8392386,75.8335163,OpenStreetMap
P002,Apex Circle,highway,26.8548932,75.8241816,OpenStreetMap
P002,Unnamed,highway,26.8572128,75.8239875,OpenStreetMap
P002,GANDHI CIRCLE,highway,26.8845211,75.8127729,OpenStreetMap
P002,GANDHI CIRCLE,highway,26.8847727,75.8125005,OpenStreetMap
P002,Gandhi Marg Circle,highway,26.8857086,75.8074173,OpenStreetMap
P002,Gandhi Marg,highway,26.8866952,75.8026988,OpenStreetMap
P002,Motidungri Marg,highway,26.8870123,75.8026611,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,26.9461061,75.7980773,OpenStreetMap
P002,Tripolia Bazaar,highway,26.9242956,75.8199963,OpenStreetMap
P002,Mirza Ismail Road,highway,26.9172934,75.8028201,OpenStreetMap
P002,Unnamed,highway,26.9872073,75.7612857,OpenStreetMap
P002,Unnamed,highway,26.9850876,75.7598157,OpenStreetMap
P002,Sawai Mansingh Road,highway,26.8799842,75.7991131,OpenStreetMap
P002,Sawai Mansingh Road,highway,26.8807651,75.7994029,OpenStreetMap
P002,Tonk Road,highway,26.8389673,75.7938697,OpenStreetMap
P002,Bikaner - Agra Road,highway,26.8389561,75.7977532,OpenStreetMap
P002,Unnamed,highway,26.8833313,75.7984676,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,26.8815164,75.8000222,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,26.8819048,75.8002078,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,26.8820904,75.8003044,OpenStreetMap
P002,Unnamed,highway,26.9402388,75.773907,OpenStreetMap
P002,Sikar Road,highway,26.9401963,75.7757557,OpenStreetMap
P002,Jhotwara Road flyover,highway,26.9403866,75.7755106,OpenStreetMap
P002,Jhotwara Road flyover,highway,26.9397006,75.7810976,OpenStreetMap
P002,Hawa sadak,highway,26.9019808,75.7806872,OpenStreetMap
P002,Ajmer Road,highway,26.9148273,75.7948794,OpenStreetMap
P002,JLN Marg,highway,26.8695547,75.8085463,OpenStreetMap
P002,Coloroots,retail,26.8695082,75.8082529,OpenStreetMap
P002,Sirsi Road,highway,26.9233951,75.7147426,OpenStreetMap
P002,Amer Road,highway,26.9608321,75.8451378,OpenStreetMap
P002,clothes line,retail,26.9235951,75.8245531,OpenStreetMap
P002,Unnamed,highway,26.8334435,75.7567523,OpenStreetMap
P002,Underpass,highway,26.8390816,75.7945757,OpenStreetMap
P002,Underpass,highway,26.8389547,75.793864,OpenStreetMap
P002,Unnamed,highway,26.9159461,75.8205496,OpenStreetMap
P002,Unnamed,highway,26.9095959,75.8189608,OpenStreetMap
P002,Unnamed,highway,26.9096314,75.8188045,OpenStreetMap
P002,Unnamed,highway,26.9180289,75.7299799,OpenStreetMap
P002,Flyover,highway,26.9151899,75.7297124,OpenStreetMap
P002,Unnamed,highway,26.9180212,75.7301281,OpenStreetMap
P002,Flyover,highway,26.9151965,75.7298619,OpenStreetMap
P002,Kalwad Road,highway,26.9451281,75.7376199,OpenStreetMap
P002,Chandpol Bazaar,highway,26.9263655,75.8096547,OpenStreetMap
P002,Unnamed,highway,26.8427698,75.7664136,OpenStreetMap
P002,Unnamed,highway,26.8460878,75.764901,OpenStreetMap
P002,Unnamed,highway,26.9721092,75.7509895,OpenStreetMap
P002,Benad Road,highway,26.9674375,75.7540842,OpenStreetMap
P002,Benad Road,highway,26.972326,75.7510624,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,26.8394488,75.851704,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,26.8431542,75.8533457,OpenStreetMap
P002,Unnamed,highway,26.8431542,75.8533457,OpenStreetMap
P002,Unnamed,highway,26.9955103,75.7672269,OpenStreetMap
P002,Unnamed,highway,26.9026907,75.7867317,OpenStreetMap
P002,Unnamed,highway,26.8555123,75.8562187,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,26.8555123,75.8561642,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,26.8598152,75.8558039,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,26.9511793,75.8622117,OpenStreetMap
P002,Unnamed,highway,26.9203892,75.7938513,OpenStreetMap
P002,Unnamed,highway,26.9630409,75.8722017,OpenStreetMap
P002,Unnamed,highway,26.9637555,75.8736358,OpenStreetMap
P002,Unnamed,highway,26.9609721,75.8677293,OpenStreetMap
P002,Unnamed,highway,26.9619326,75.8696778,OpenStreetMap
P002,Unnamed,highway,26.9626471,75.8711119,OpenStreetMap
P002,Unnamed,highway,26.8411879,75.7937923,OpenStreetMap
P002,Unnamed,highway,26.8408647,75.7938125,OpenStreetMap
P002,Tonk Road Flyover Ramp,highway,26.83675,75.7940501,OpenStreetMap
P002,Unnamed,highway,26.839273,75.7935045,OpenStreetMap
P002,Tonk Road,highway,26.8392776,75.7937325,OpenStreetMap
P002,Jaipur - Jodhpur Highway,highway,26.8389463,75.7831452,OpenStreetMap
